id;tps;delta;u;uplust;pi
282;7.51286825101303;1;3;8;0.361274131848129
283;7.51286825101303;1;3.5;8.5;0.412472677469507
284;7.51286825101303;1;4;9;0.279335811463956
285;7.51286825101303;1;4.5;9.5;0.282899723423093
286;7.51286825101303;1;5;10;0.204653129270025
287;7.51286825101303;1;5.5;10.5;0.20237918238272
288;7.51286825101303;1;6;11;0.199613291631284
289;7.51286825101303;1;6.5;11.5;0.248841537291239
290;7.51286825101303;1;7;12;0.248089660770884
291;7.51286825101303;1;7.5;12.5;0.484916331199578
292;1.55240389880626;1;0;5;0.425456361341226
293;1.55240389880626;1;0.5;5.5;0.466016013008205
294;1.55240389880626;1;1;6;0.498431199220478
295;1.55240389880626;1;1.5;6.5;0.948626997685454
296;2.2012923009528;0;0;5;0.224079369076177
297;2.2012923009528;0;0.5;5.5;0.249600444141632
298;2.2012923009528;0;1;6;0.444695809348957
299;2.2012923009528;0;1.5;6.5;0.481990237773814
300;2.2012923009528;0;2;7;0.461288515230811
301;4.93648012265907;0;0;5;0.222551272328295
302;4.93648012265907;0;0.5;5.5;0.246751078186971
303;4.93648012265907;0;1;6;0.515582157942707
304;4.93648012265907;0;1.5;6.5;0.55718759087162
305;4.93648012265907;0;2;7;0.740505550581583
306;4.93648012265907;0;2.5;7.5;0.780943969255342
307;4.93648012265907;0;3;8;0.784898597040943
308;4.93648012265907;0;3.5;8.5;0.81646631389895
309;4.93648012265907;0;4;9;0.803781719577145
310;4.93648012265907;0;4.5;9.5;0.829101630389636
311;4.06855766071624;0;0;5;0.127721602223161
312;4.06855766071624;0;0.5;5.5;0.142749019822078
313;4.06855766071624;0;1;6;0.155856055215406
314;4.06855766071624;0;1.5;6.5;0.238505570779201
315;4.06855766071624;0;2;7;0.258116492425056
316;4.06855766071624;0;2.5;7.5;0.690555749007205
317;4.06855766071624;0;3;8;0.742649372650082
318;4.06855766071624;0;3.5;8.5;0.972062592418917
319;4.06855766071624;0;4;9;0.985342773095321
320;5.05147300405213;0;0;5;0.164519339761846
321;5.05147300405213;0;0.5;5.5;0.183049078739469
322;5.05147300405213;0;1;6;0.158595046958191
323;5.05147300405213;0;1.5;6.5;0.168899710405619
324;5.05147300405213;0;2;7;0.178159371556165
325;5.05147300405213;0;2.5;7.5;0.125114396234512
326;5.05147300405213;0;3;8;0.127497084191177
327;5.05147300405213;0;3.5;8.5;0.0967736143899608
328;5.05147300405213;0;4;9;0.0961354787572956
329;5.05147300405213;0;4.5;9.5;0.0826343655876091
330;5.05147300405213;0;5;10;0.0809740606485578
331;6.14116745153871;0;0;5;0.139084547598895
332;6.14116745153871;0;0.5;5.5;0.155098327199916
333;6.14116745153871;0;1;6;0.237489745496928
334;6.14116745153871;0;1.5;6.5;0.258809355235325
335;6.14116745153871;0;2;7;0.279182004988665
336;6.14116745153871;0;2.5;7.5;0.28933013745655
337;6.14116745153871;0;3;8;0.307860832094053
338;6.14116745153871;0;3.5;8.5;0.244585301297488
339;6.14116745153871;0;4;9;0.254536123983434
340;6.14116745153871;0;4.5;9.5;0.26802213033235
341;6.14116745153871;0;5;10;0.235671329533706
342;6.14116745153871;0;5.5;10.5;0.24190295945115
343;6.14116745153871;0;6;11;0.247630438536992
344;0.00273792574745373;0;0;5;0.14601015661418
345;6.22604314970978;0;0;5;0.60568913878277
346;6.22604314970978;0;0.5;5.5;0.649741572588716
347;6.22604314970978;0;1;6;0.857578575282352
348;6.22604314970978;0;1.5;6.5;0.881470887938987
349;6.22604314970978;0;2;7;0.897053640647237
350;6.22604314970978;0;2.5;7.5;0.784405239145907
351;6.22604314970978;0;3;8;0.793258305541298
352;6.22604314970978;0;3.5;8.5;0.82092848550151
353;6.22604314970978;0;4;9;0.82680178385419
354;6.22604314970978;0;4.5;9.5;0.940750367248357
355;6.22604314970978;0;5;10;0.908593325842305
356;6.22604314970978;0;5.5;10.5;0.914479110663851
357;6.22604314970978;0;6;11;0.917888847736729
358;1.99594786989377;0;0;5;0.279553766412734
359;1.99594786989377;0;0.5;5.5;0.309274272870036
360;1.99594786989377;0;1;6;0.211860049744289
361;1.99594786989377;0;1.5;6.5;0.223170489899061
362;1.97952031540905;0;0;5;0.516390332865742
363;1.97952031540905;0;0.5;5.5;0.560886853093277
364;1.97952031540905;0;1;6;0.832808315952647
365;1.97952031540905;0;1.5;6.5;0.862556532794033
366;0.00273792574745373;0;0;5;0.261251062202084
367;0.00273792574745373;0;0;5;0.480029824555826
368;1.19921147738473;1;0;5;0.665717276264157
369;1.19921147738473;1;0.5;5.5;0.711175906204217
370;1.19921147738473;1;1;6;0.743203724496512
371;0.00273792574745373;0;0;5;0.135991017705997
372;1.1718322199102;0;0;5;0.242451053164907
373;1.1718322199102;0;0.5;5.5;0.269383145100741
374;1.1718322199102;0;1;6;0.292305947802367
375;1.00481874931552;0;0;5;0.120533023084137
376;1.00481874931552;0;0.5;5.5;0.134675931946096
377;1.00481874931552;0;1;6;0.146993981936825
378;2.15748548899354;0;0;5;0.188608206658688
379;2.15748548899354;0;0.5;5.5;0.210795534672419
380;2.15748548899354;0;1;6;0.203563356697501
381;2.15748548899354;0;1.5;6.5;0.218893025818192
382;2.15748548899354;0;2;7;0.233055832566597
383;2.22319570693243;1;0;5;0.455069036365197
384;2.22319570693243;1;0.5;5.5;0.496350060262368
385;2.22319570693243;1;1;6;0.528633631391443
386;2.22319570693243;1;1.5;6.5;0.637541758959426
387;2.22319570693243;1;2;7;0.664380525602557
388;0.00273792574745373;0;0;5;0.630871425495334
389;1.74679662687548;1;0;5;0.936385683540007
390;1.74679662687548;1;0.5;5.5;0.95305567807593
391;1.74679662687548;1;1;6;0.999661149863158
392;1.74679662687548;1;1.5;6.5;0.999720147968823
393;13.0708575183441;0;0;5;0.0639238337448053
394;13.0708575183441;0;0.5;5.5;0.0719968545353294
395;13.0708575183441;0;1;6;0.0792694484917252
396;13.0708575183441;0;1.5;6.5;0.0839684812232275
397;13.0708575183441;0;2;7;0.0905250838209186
398;13.0708575183441;0;2.5;7.5;0.096930326822799
399;13.0708575183441;0;3;8;0.119393890884185
400;13.0708575183441;0;3.5;8.5;0.0700008031628992
401;13.0708575183441;0;4;9;0.0721020346969631
402;13.0708575183441;0;4.5;9.5;0.0641306825805275
403;13.0708575183441;0;5;10;0.0651603174647949
404;13.0708575183441;0;5.5;10.5;0.0663580049742732
405;13.0708575183441;0;6;11;0.067210294280686
406;13.0708575183441;0;6.5;11.5;0.0558144013213234
407;13.0708575183441;0;7;12;0.0557633216088089
408;13.0708575183441;0;7.5;12.5;0.0592931054395093
409;13.0708575183441;0;8;13;0.0593162854785436
410;13.0708575183441;0;8.5;13.5;0.0562935307885348
411;13.0708575183441;0;9;14;0.0560759742644816
412;13.0708575183441;0;9.5;14.5;0.0640941697653619
413;13.0708575183441;0;10;15;0.0641717929530256
414;13.0708575183441;0;10.5;15.5;0.060363788841688
415;13.0708575183441;0;11;16;0.0602011873273377
416;13.0708575183441;0;11.5;16.5;0.067664754578933
417;13.0708575183441;0;12;17;0.067753789321003
418;13.0708575183441;0;12.5;17.5;0.0662577906355315
419;13.0708575183441;0;13;18;0.0662262582575832
420;0.977439491840981;1;0;5;0.361885978946564
421;0.977439491840981;1;0.5;5.5;0.644077422365767
422;9.24049939765634;1;0;5;0.131685362434207
423;9.24049939765634;1;0.5;5.5;0.148228005641143
424;9.24049939765634;1;1;6;0.163151819926745
425;9.24049939765634;1;1.5;6.5;0.177509839313891
426;9.24049939765634;1;2;7;0.14050556302264
427;9.24049939765634;1;2.5;7.5;0.148002744877995
428;9.24049939765634;1;3;8;0.117023498439871
429;9.24049939765634;1;3.5;8.5;0.120013164709205
430;9.24049939765634;1;4;9;0.122584291573927
431;9.24049939765634;1;4.5;9.5;0.689868390625989
432;9.24049939765634;1;5;10;0.27422425363821
433;9.24049939765634;1;5.5;10.5;0.288646510248526
434;9.24049939765634;1;6;11;0.141507601476548
435;9.24049939765634;1;6.5;11.5;0.142686980058036
436;9.24049939765634;1;7;12;0.168900129356523
437;9.24049939765634;1;7.5;12.5;0.17138184617501
438;9.24049939765634;1;8;13;0.290329151970384
439;9.24049939765634;1;8.5;13.5;0.300962790383586
440;9.24049939765634;1;9;14;0.311462032864343
441;12.7559960573869;0;0;5;0.0446728245849766
442;12.7559960573869;0;0.5;5.5;0.0502324475986083
443;12.7559960573869;0;1;6;0.0353615340640879
444;12.7559960573869;0;1.5;6.5;0.0376740261707894
445;12.7559960573869;0;2;7;0.0481367906235111
446;12.7559960573869;0;2.5;7.5;0.0511749647410948
447;12.7559960573869;0;3;8;0.0541315536395718
448;12.7559960573869;0;3.5;8.5;0.0570140346994865
449;12.7559960573869;0;4;9;0.068847830144511
450;12.7559960573869;0;4.5;9.5;0.0727597716504628
451;12.7559960573869;0;5;10;0.0681020593464212
452;12.7559960573869;0;5.5;10.5;0.071209384366405
453;12.7559960573869;0;6;11;0.0578667638158677
454;12.7559960573869;0;6.5;11.5;0.0595084989761672
455;12.7559960573869;0;7;12;0.0619454971644376
456;12.7559960573869;0;7.5;12.5;0.0635987278480771
457;12.7559960573869;0;8;13;0.0606825907951972
458;12.7559960573869;0;8.5;13.5;0.0619634128954384
459;12.7559960573869;0;9;14;0.0927953160084575
460;12.7559960573869;0;9.5;14.5;0.096281436159356
461;12.7559960573869;0;10;15;0.165760824214037
462;12.7559960573869;0;10.5;15.5;0.17526046942887
463;12.7559960573869;0;11;16;0.200571644842563
464;12.7559960573869;0;11.5;16.5;0.212255140225416
465;12.7559960573869;0;12;17;0.228191424129743
466;12.7559960573869;0;12.5;17.5;0.241147844756634
467;4.24378490855328;1;0;5;0.579453467581844
468;4.24378490855328;1;0.5;5.5;0.624737922227524
469;4.24378490855328;1;1;6;0.773362170697398
470;4.24378490855328;1;1.5;6.5;0.802870972279114
471;4.24378490855328;1;2;7;0.824008050165701
472;4.24378490855328;1;2.5;7.5;0.503222638717993
473;4.24378490855328;1;3;8;0.505170995678326
474;4.24378490855328;1;3.5;8.5;0.502956221539725
475;4.24378490855328;1;4;9;0.391686790136692
476;6.31639469937575;1;0;5;0.175508679506528
477;6.31639469937575;1;0.5;5.5;0.196491346295401
478;6.31639469937575;1;1;6;0.214942752124382
479;6.31639469937575;1;1.5;6.5;0.251360543254984
480;6.31639469937575;1;2;7;0.269902226799332
481;6.31639469937575;1;2.5;7.5;0.186528798717663
482;6.31639469937575;1;3;8;0.175724737710149
483;6.31639469937575;1;3.5;8.5;0.180743522045595
484;6.31639469937575;1;4;9;0.185092907522219
485;6.31639469937575;1;4.5;9.5;0.188762402515865
486;6.31639469937575;1;5;10;0.191732528760247
487;6.31639469937575;1;5.5;10.5;0.19398117331322
488;6.31639469937575;1;6;11;0.195487795104006
489;8.70660387690286;1;0;5;0.0971830727476649
490;8.70660387690286;1;0.5;5.5;0.108840188884153
491;8.70660387690286;1;1;6;0.119096490574321
492;8.70660387690286;1;1.5;6.5;0.118328410617808
493;8.70660387690286;1;2;7;0.126426919664781
494;8.70660387690286;1;2.5;7.5;0.131557069716182
495;8.70660387690286;1;3;8;0.138874190387969
496;8.70660387690286;1;3.5;8.5;0.208559710293213
497;8.70660387690286;1;4;9;0.114399734164102
498;8.70660387690286;1;4.5;9.5;0.117259531736694
499;8.70660387690286;1;5;10;0.195365313989465
500;8.70660387690286;1;5.5;10.5;0.205120364879597
501;8.70660387690286;1;6;11;0.192708892227826
502;8.70660387690286;1;6.5;11.5;0.200517110250642
503;8.70660387690286;1;7;12;0.252591324701952
504;8.70660387690286;1;7.5;12.5;0.264460092491565
505;8.70660387690286;1;8;13;0.40925994336041
506;8.70660387690286;1;8.5;13.5;0.432965958732849
507;13.1502573650203;1;0;5;0.0443183702368563
508;13.1502573650203;1;0.5;5.5;0.049928922827668
509;13.1502573650203;1;1;6;0.0176988971001998
510;13.1502573650203;1;1.5;6.5;0.0182470724747865
511;13.1502573650203;1;2;7;0.0186429346425832
512;13.1502573650203;1;2.5;7.5;0.0102724085042851
513;13.1502573650203;1;3;8;0.00907328148232966
514;13.1502573650203;1;3.5;8.5;0.00870246066898328
515;13.1502573650203;1;4;9;0.0065663382044705
516;13.1502573650203;1;4.5;9.5;0.0061546265201986
517;13.1502573650203;1;5;10;0.0165594858587162
518;13.1502573650203;1;5.5;10.5;0.0165655673528248
519;13.1502573650203;1;6;11;0.0144859651811837
520;13.1502573650203;1;6.5;11.5;0.0143313269080002
521;13.1502573650203;1;7;12;0.0127429750263088
522;13.1502573650203;1;7.5;12.5;0.0125014417825318
523;13.1502573650203;1;8;13;0.0144548044545871
524;13.1502573650203;1;8.5;13.5;0.0142776039637373
525;13.1502573650203;1;9;14;0.0485372207539708
526;13.1502573650203;1;9.5;14.5;0.0508206202493383
527;13.1502573650203;1;10;15;0.0856327221368114
528;13.1502573650203;1;10.5;15.5;0.0913766607890938
529;13.1502573650203;1;11;16;0.0974176246523705
530;13.1502573650203;1;11.5;16.5;0.14311817989201
531;13.1502573650203;1;12;17;0.3541657698694
532;13.1502573650203;1;12.5;17.5;0.388261139105457
533;13.1502573650203;1;13;18;0.424133561986383
534;13.0380024093747;0;0;5;0.0754970755806247
535;13.0380024093747;0;0.5;5.5;0.0849830280151672
536;13.0380024093747;0;1;6;0.0935087996402404
537;13.0380024093747;0;1.5;6.5;0.0590006875205921
538;13.0380024093747;0;2;7;0.0620120302783116
539;13.0380024093747;0;2.5;7.5;0.0932064422380359
540;13.0380024093747;0;3;8;0.0930731771351788
541;13.0380024093747;0;3.5;8.5;0.0982036911779259
542;13.0380024093747;0;4;9;0.142601313622467
543;13.0380024093747;0;4.5;9.5;0.152505181592691
544;13.0380024093747;0;5;10;0.162564171477523
545;13.0380024093747;0;5.5;10.5;0.126645187152814
546;13.0380024093747;0;6;11;0.132284054059438
547;13.0380024093747;0;6.5;11.5;0.137871878723606
548;13.0380024093747;0;7;12;0.157586055319831
549;13.0380024093747;0;7.5;12.5;0.153362984681402
550;13.0380024093747;0;8;13;0.159581600619764
551;13.0380024093747;0;8.5;13.5;0.192086297036109
552;13.0380024093747;0;9;14;0.20072962722054
553;13.0380024093747;0;9.5;14.5;0.207211643451782
554;13.0380024093747;0;10;15;0.216031934811069
555;13.0380024093747;0;10.5;15.5;0.219755067319852
556;13.0380024093747;0;11;16;0.228530008018964
557;13.0380024093747;0;11.5;16.5;0.205045266095491
558;13.0380024093747;0;12;17;0.21184215753502
559;13.0380024093747;0;12.5;17.5;0.207784348270102
560;13.0380024093747;0;13;18;0.214052030691797
561;13.0243127806374;0;0;5;0.036362292484119
562;13.0243127806374;0;0.5;5.5;0.0408114094868766
563;13.0243127806374;0;1;6;0.0357195859367132
564;13.0243127806374;0;1.5;6.5;0.0383146709937031
565;13.0243127806374;0;2;7;0.0407550817061316
566;13.0243127806374;0;2.5;7.5;0.0249689539326537
567;13.0243127806374;0;3;8;0.0205736939545619
568;13.0243127806374;0;3.5;8.5;0.020524851957181
569;13.0243127806374;0;4;9;0.0236888428241466
570;13.0243127806374;0;4.5;9.5;0.0237314224241532
571;13.0243127806374;0;5;10;0.0365282130300556
572;13.0243127806374;0;5.5;10.5;0.037455564967058
573;13.0243127806374;0;6;11;0.0633216615878086
574;13.0243127806374;0;6.5;11.5;0.0666319141682201
575;13.0243127806374;0;7;12;0.0985600508286886
576;13.0243127806374;0;7.5;12.5;0.105272923369098
577;13.0243127806374;0;8;13;0.0869659519130251
578;13.0243127806374;0;8.5;13.5;0.091567745316726
579;13.0243127806374;0;9;14;0.0963037339627748
580;13.0243127806374;0;9.5;14.5;0.0793996060705624
581;13.0243127806374;0;10;15;0.0824995807836492
582;13.0243127806374;0;10.5;15.5;0.0666179239894386
583;13.0243127806374;0;11;16;0.0684045338281271
584;13.0243127806374;0;11.5;16.5;0.0529867604506659
585;13.0243127806374;0;12;17;0.0537342554932466
586;13.0243127806374;0;12.5;17.5;0.0689873915624557
587;13.0243127806374;0;13;18;0.070532981813574
588;12.7861132406089;0;0;5;0.0989461961151026
589;12.7861132406089;0;0.5;5.5;0.111782661693036
590;12.7861132406089;0;1;6;0.100588201216372
591;12.7861132406089;0;1.5;6.5;0.108934133193944
592;12.7861132406089;0;2;7;0.116933305666541
593;12.7861132406089;0;2.5;7.5;0.132338430548683
594;12.7861132406089;0;3;8;0.141001933431538
595;12.7861132406089;0;3.5;8.5;0.130009094491585
596;12.7861132406089;0;4;9;0.136407371890535
597;12.7861132406089;0;4.5;9.5;0.10842350800153
598;12.7861132406089;0;5;10;0.12875514687968
599;12.7861132406089;0;5.5;10.5;0.133242436900813
600;12.7861132406089;0;6;11;0.130144432176858
601;12.7861132406089;0;6.5;11.5;0.133853441056617
602;12.7861132406089;0;7;12;0.137425786794534
603;12.7861132406089;0;7.5;12.5;0.165375062768816
604;12.7861132406089;0;8;13;0.170746779895024
605;12.7861132406089;0;8.5;13.5;0.176028527712417
606;12.7861132406089;0;9;14;0.211209011036533
607;12.7861132406089;0;9.5;14.5;0.248186911480692
608;12.7861132406089;0;10;15;0.258229453005066
609;12.7861132406089;0;10.5;15.5;0.333378018463504
610;12.7861132406089;0;11;16;0.348600504128464
611;12.7861132406089;0;11.5;16.5;0.363950881074449
612;12.7861132406089;0;12;17;0.37323183072296
613;12.7861132406089;0;12.5;17.5;0.388756293414549
614;5.30610009856533;1;0;5;0.256837851500571
615;5.30610009856533;1;0.5;5.5;0.286280889688158
616;5.30610009856533;1;1;6;0.303859438470871
617;5.30610009856533;1;1.5;6.5;0.326960627537971
618;5.30610009856533;1;2;7;0.443010981662108
619;5.30610009856533;1;2.5;7.5;0.472647466648267
620;5.30610009856533;1;3;8;0.971105600648273
621;5.30610009856533;1;3.5;8.5;0.984216571081087
622;5.30610009856533;1;4;9;0.97558199459831
623;5.30610009856533;1;4.5;9.5;0.98543840312874
624;5.30610009856533;1;5;10;0.994717927710054
625;2.14105793450882;0;0;5;0.249428493899786
626;2.14105793450882;0;0.5;5.5;0.278078458219654
627;2.14105793450882;0;1;6;0.319397723144992
628;2.14105793450882;0;1.5;6.5;0.34434610602484
629;2.14105793450882;0;2;7;0.367163854356788
630;8.24937027707809;1;0;5;0.0466510670628418
631;8.24937027707809;1;0.5;5.5;0.0526023324957436
632;8.24937027707809;1;1;6;0.0429813831824065
633;8.24937027707809;1;1.5;6.5;0.0461914582733757
634;8.24937027707809;1;2;7;0.0496388521739882
635;8.24937027707809;1;2.5;7.5;0.0526278226703606
636;8.24937027707809;1;3;8;0.055516947881845
637;8.24937027707809;1;3.5;8.5;0.0580340854905209
638;8.24937027707809;1;4;9;0.0527217874788577
639;8.24937027707809;1;4.5;9.5;0.0545977670081041
640;8.24937027707809;1;5;10;0.0563990116081374
641;8.24937027707809;1;5.5;10.5;0.0577901340666687
642;8.24937027707809;1;6;11;0.0594775326713622
643;8.24937027707809;1;6.5;11.5;0.0611087158974994
644;8.24937027707809;1;7;12;0.0626836985229646
645;8.24937027707809;1;7.5;12.5;0.0642016062455411
646;8.24937027707809;1;8;13;0.0656607962840119
647;12.1125835067353;0;0;5;0.0264725675765556
648;12.1125835067353;0;0.5;5.5;0.029734045019516
649;12.1125835067353;0;1;6;0.0326384799899888
650;12.1125835067353;0;1.5;6.5;0.0347679366478131
651;12.1125835067353;0;2;7;0.0373877739712618
652;12.1125835067353;0;2.5;7.5;0.0348463651504813
653;12.1125835067353;0;3;8;0.0367675430396746
654;12.1125835067353;0;3.5;8.5;0.0488159000626305
655;12.1125835067353;0;4;9;0.0519192786590059
656;12.1125835067353;0;4.5;9.5;0.075032918644403
657;12.1125835067353;0;5;10;0.080886732921826
658;12.1125835067353;0;5.5;10.5;0.118589266139718
659;12.1125835067353;0;6;11;0.12942160417758
660;12.1125835067353;0;6.5;11.5;0.102318044540108
661;12.1125835067353;0;7;12;0.109562152281907
662;12.1125835067353;0;7.5;12.5;0.102013723747624
663;12.1125835067353;0;8;13;0.108250217919531
664;12.1125835067353;0;8.5;13.5;0.147483644107446
665;12.1125835067353;0;9;14;0.18497945575983
666;12.1125835067353;0;9.5;14.5;0.198996989257144
667;12.1125835067353;0;10;15;0.21372502582328
668;12.1125835067353;0;10.5;15.5;0.2286275098498
669;12.1125835067353;0;11;16;0.244871903730913
670;12.1125835067353;0;11.5;16.5;0.287488160629358
671;12.1125835067353;0;12;17;0.307795846533429
672;13.0818092213339;0;0;5;0.0456642876863368
673;13.0818092213339;0;0.5;5.5;0.0515002137509922
674;13.0818092213339;0;1;6;0.0704587149358709
675;13.0818092213339;0;1.5;6.5;0.0775579322322906
676;13.0818092213339;0;2;7;0.107554078356333
677;13.0818092213339;0;2.5;7.5;0.118442888835508
678;13.0818092213339;0;3;8;0.104040523487875
679;13.0818092213339;0;3.5;8.5;0.112049788709956
680;13.0818092213339;0;4;9;0.0878233862859568
681;13.0818092213339;0;4.5;9.5;0.0922367917525974
682;13.0818092213339;0;5;10;0.08612135423152
683;13.0818092213339;0;5.5;10.5;0.0894653088894947
684;13.0818092213339;0;6;11;0.0927488571088634
685;13.0818092213339;0;6.5;11.5;0.0779214826564635
686;13.0818092213339;0;7;12;0.0909291555249021
687;13.0818092213339;0;7.5;12.5;0.0935517177833936
688;13.0818092213339;0;8;13;0.0961267915339167
689;13.0818092213339;0;8.5;13.5;0.100297880040635
690;13.0818092213339;0;9;14;0.102960134127617
691;13.0818092213339;0;9.5;14.5;0.0963234788586924
692;13.0818092213339;0;10;15;0.0983358379454283
693;13.0818092213339;0;10.5;15.5;0.0875190729752678
694;13.0818092213339;0;11;16;0.0887253661496251
695;13.0818092213339;0;11.5;16.5;0.0874684618556389
696;13.0818092213339;0;12;17;0.0884857738270955
697;13.0818092213339;0;12.5;17.5;0.0757615470736811
698;13.0818092213339;0;13;18;0.0760838478677689
699;2.0890373453072;0;0;5;0.550869934197113
700;2.0890373453072;0;0.5;5.5;0.594227062288162
701;2.0890373453072;0;1;6;0.626186225683592
702;2.0890373453072;0;1.5;6.5;0.515417074022874
703;2.0890373453072;0;2;7;0.531435842791224
704;11.9784251451101;0;0;5;0.0596888546840885
705;11.9784251451101;0;0.5;5.5;0.0671074611833069
706;11.9784251451101;0;1;6;0.0645693129768592
707;11.9784251451101;0;1.5;6.5;0.0697342284209437
708;11.9784251451101;0;2;7;0.0555656568423673
709;11.9784251451101;0;2.5;7.5;0.0580571630973478
710;11.9784251451101;0;3;8;0.111920824947994
711;11.9784251451101;0;3.5;8.5;0.120691539829089
712;11.9784251451101;0;4;9;0.126771058047144
713;11.9784251451101;0;4.5;9.5;0.135701000436369
714;11.9784251451101;0;5;10;0.161860990486031
715;11.9784251451101;0;5.5;10.5;0.173501219606735
716;11.9784251451101;0;6;11;0.120388002069407
717;11.9784251451101;0;6.5;11.5;0.125729751430311
718;11.9784251451101;0;7;12;0.131987000729529
719;11.9784251451101;0;7.5;12.5;0.137540215093639
720;11.9784251451101;0;8;13;0.143116103355715
721;11.9784251451101;0;8.5;13.5;0.148704293994881
722;11.9784251451101;0;9;14;0.154292215904921
723;11.9784251451101;0;9.5;14.5;0.159865157979661
724;11.9784251451101;0;10;15;0.165406350221367
725;11.9784251451101;0;10.5;15.5;0.170897689353109
726;11.9784251451101;0;11;16;0.176317531032644
727;11.9784251451101;0;11.5;16.5;0.181644329131125
728;6.89409703208849;1;0;5;0.0281447753919999
729;6.89409703208849;1;0.5;5.5;0.0316363592056539
730;6.89409703208849;1;1;6;0.0347558335645949
731;6.89409703208849;1;1.5;6.5;0.0238899813220957
732;6.89409703208849;1;2;7;0.0326497609161757
733;6.89409703208849;1;2.5;7.5;0.0347942125816549
734;6.89409703208849;1;3;8;0.0369012621516834
735;6.89409703208849;1;3.5;8.5;0.0510275317975155
736;6.89409703208849;1;4;9;0.0546702228908675
737;6.89409703208849;1;4.5;9.5;0.0672921951755715
738;6.89409703208849;1;5;10;0.0723506919312966
739;6.89409703208849;1;5.5;10.5;0.224731796605423
740;6.89409703208849;1;6;11;0.253074197221774
741;6.89409703208849;1;6.5;11.5;0.985984986924254
742;6.54090461066696;1;0;5;0.118024208223876
743;6.54090461066696;1;0.5;5.5;0.133338883525023
744;6.54090461066696;1;1;6;0.147300597392234
745;6.54090461066696;1;1.5;6.5;0.135176979187949
746;6.54090461066696;1;2;7;0.165208275573443
747;6.54090461066696;1;2.5;7.5;0.17794323640233
748;6.54090461066696;1;3;8;0.208459548350986
749;6.54090461066696;1;3.5;8.5;0.223485766991222
750;6.54090461066696;1;4;9;0.238379340776218
751;6.54090461066696;1;4.5;9.5;0.31791571177847
752;6.54090461066696;1;5;10;0.475763771596324
753;6.54090461066696;1;5.5;10.5;0.513256295183623
754;6.54090461066696;1;6;11;0.766570702020722
755;6.54090461066696;1;6.5;11.5;0.81034123791629
756;11.1570474208739;0;0;5;0.009918120251458
757;11.1570474208739;0;0.5;5.5;0.0110838380869895
758;11.1570474208739;0;1;6;0.0120984876774916
759;11.1570474208739;0;1.5;6.5;0.0276158501766426
760;11.1570474208739;0;2;7;0.0306890251064997
761;11.1570474208739;0;2.5;7.5;0.0375549485582144
762;11.1570474208739;0;3;8;0.0415727178490545
763;11.1570474208739;0;3.5;8.5;0.0547577415518385
764;11.1570474208739;0;4;9;0.0608687911217892
765;11.1570474208739;0;4.5;9.5;0.0531650335695361
766;11.1570474208739;0;5;10;0.0579963031376287
767;11.1570474208739;0;5.5;10.5;0.0363835100150477
768;11.1570474208739;0;6;11;0.0383297607776405
769;11.1570474208739;0;6.5;11.5;0.0310122025763588
770;11.1570474208739;0;7;12;0.0321170130875734
771;11.1570474208739;0;7.5;12.5;0.0384147647930192
772;11.1570474208739;0;8;13;0.040002122224331
773;11.1570474208739;0;8.5;13.5;0.0366723082004097
774;11.1570474208739;0;9;14;0.037886237412614
775;11.1570474208739;0;9.5;14.5;0.0366009010746742
776;11.1570474208739;0;10;15;0.0376423406239454
777;11.1570474208739;0;10.5;15.5;0.0531519902089077
778;11.1570474208739;0;11;16;0.0553482545893094
779;13.1146643303034;0;0;5;0.146078228030655
780;13.1146643303034;0;0.5;5.5;0.163837317274434
781;13.1146643303034;0;1;6;0.179568067905024
782;13.1146643303034;0;1.5;6.5;0.210820158923866
783;13.1146643303034;0;2;7;0.226983174802452
784;13.1146643303034;0;2.5;7.5;0.334717432275907
785;13.1146643303034;0;3;8;0.360962660296942
786;13.1146643303034;0;3.5;8.5;0.377103152793456
787;13.1146643303034;0;4;9;0.402387765916374
788;13.1146643303034;0;4.5;9.5;0.414240630077881
789;13.1146643303034;0;5;10;0.438379407953528
790;13.1146643303034;0;5.5;10.5;0.302204884859552
791;13.1146643303034;0;6;11;0.31294091125453
792;13.1146643303034;0;6.5;11.5;0.360060107921652
793;13.1146643303034;0;7;12;0.37336199369321
794;13.1146643303034;0;7.5;12.5;0.46575080313851
795;13.1146643303034;0;8;13;0.484483916170008
796;13.1146643303034;0;8.5;13.5;0.500719319822732
797;13.1146643303034;0;9;14;0.519172559313786
798;13.1146643303034;0;9.5;14.5;0.548604987758506
799;13.1146643303034;0;10;15;0.567464863151394
800;13.1146643303034;0;10.5;15.5;0.532580393507922
801;13.1146643303034;0;11;16;0.548615263986042
802;13.1146643303034;0;11.5;16.5;0.480750852567478
803;13.1146643303034;0;12;17;0.49260347465136
804;13.1146643303034;0;12.5;17.5;0.452465773047667
805;13.1146643303034;0;13;18;0.461754035537538
806;13.0954988500712;0;0;5;0.0397890608588705
807;13.0954988500712;0;0.5;5.5;0.0446538286576224
808;13.0954988500712;0;1;6;0.0418231072779502
809;13.0954988500712;0;1.5;6.5;0.0450078223334649
810;13.0954988500712;0;2;7;0.0480304715122374
811;13.0954988500712;0;2.5;7.5;0.100769432968914
812;13.0954988500712;0;3;8;0.0374032117722618
813;13.0954988500712;0;3.5;8.5;0.0381696512641913
